post_id,text,time
10162204993275455,Train like it's a game 💥⏱,2019-04-15 11:00:00
10162204861920455,"Here's Monday morning's back page headlines...
MANCITY.COM
Media Watch | Sterling is Souness's Player of Year",2019-04-15 09:15:37
10162201383060455,"How we line up today in our SSE Women's FA Cup Semi-Final against Chelsea Football Club Women 🏆
XI | Bardsley, Stokes, Beattie, Houghton, McManus, Scott, Walsh, Weir, Wullaert, Stanway, Parris
SUBS | Roebuck, Bonner, Bremer, Beckie, Hemp , Emslie",2019-04-14 15:30:01
10162200821965455,"Will today's fixtures prove as pivotal in the 2019 title battle as they did in 2014...?
MANCITY-PAAS-PROD-CD.AZUREWEBSITES.NET
Media Watch | Sky: 'Will 'Super Sunday' 2019 decide title race?'",2019-04-14 10:45:32
10162196531270455,"⚽ Crystal Palace v City previews
⭐ Sergio Aguero tipped for glory
💙 Wise words from Vincent Kompany
📰 Transfer gossip...
MANCITY.COM
Media Watch | City to battle Real for La Liga defender?",2019-04-13 10:55:26
10162188639610455,Leroy piles on the pain late on against the Hammers! ⚒,2019-04-11 15:00:01
10162188261385455,Trademark Dzeko! 😏,2019-04-11 13:00:00
10162181335765455,Rocking up at Spurs' new stadium! 💪,2019-04-09 19:40:08
10162179454765455,"Summer transfer gossip is cranking up and there's plenty of talk ahead of tonight's huge Champions League game...
It's a bumper edition of Media Watch this morning!
MANCITY.COM
City identify top midfield target?",2019-04-09 09:18:48
10162175890325455,Ready to make our mark!,2019-04-08 17:42:03
10162170446350455,"FA Cup semi final ✅
FA Cup final ⏳",2019-04-07 13:01:00
10162167893920455,FINALISTS! We've made it to our 11th FA Cup final! 🏆,2019-04-06 20:23:28
10162167284205455,"How we line-up in the FA Cup Semi Final! 🏆
CITY XI | Ederson, Mendy, Laporte, Otamendi, Walker, Gundogan, Bernardo, Silva (C), De Bruyne, Sterling, Jesus
SUBS | Muric, Danilo, Stones, Fernandinho, Sane, Mahrez, Foden",2019-04-06 17:31:35
10162161903360455,"4️⃣Goals
4️⃣Goal scorers
3️⃣Points
Delightful 😍",2019-04-05 11:00:00
10162157488860455,Gotta hit them angles 📐,2019-04-04 12:00:01
10162155129205455,"HALF-TIME | Looking good so far!
⚽ Kevin De Bruyne
⚽ Leroy Sane
💙 2-0 🔵",2019-04-03 21:35:30
10162153462900455,"Which of these 🔥 strikes is your Nissan Goal of the Month for March? ⚽️
VOTE NOW ➡️ https://manc.it/2WLAL6t",2019-04-03 13:11:25
10162153176445455,CARDIFF IS COMING 👀,2019-04-03 12:00:00
10162153036605455,"READY, BLUES? 🙌
City v Cardiff
Premier League
Etihad Stadium
19:45 UK",2019-04-03 10:02:18
10162145149375455,Classic Kolarov 🚀🚀🚀,2019-04-01 13:00:01
10162141245490455,"From day to day operations to player performance, we generate a huge volume of data. For our data storage and backup needs, we leverage on our technology partner Acronis 🖥",2019-03-31 12:01:07
10162137076060455,"4 goals ⚽️
4 different goal scorers 😁
3 points ✅",2019-03-30 11:00:01
10162137031005455,"💙 Leroy Sane tipped to be a world beater
⚽️ Predictions ahead of our trip to Fulham
👊 The key impact of Raheem Sterling
It's all in Saturday's Media Watch! 👀🗞
MANCITY.COM
Media Watch | Matthaus - Sane can be a world beater",2019-03-30 10:15:21
10162130136460455,"City are back! 🙌
Fulham v City
Premier League
Craven Cottage
12:30 UK",2019-03-30 09:00:00
10162133103725455,"Sterling praise and title-race assessments...
It's time for this morning's Media Watch!
MANCITY.COM
CNN: Sterling key man in title race",2019-03-29 09:34:10
10162129471880455,"Our partner Wix just gave our players some amazing gifts 🎁
Watch Bernardo, Ederson, Danilo, and Aro Muric unbox these Wix users’ products!",2019-03-28 15:00:01
10162129594685455,The moments that made the mash-up! 🔥,2019-03-28 14:00:01
10162122158345455,"When time's running out, you know where to look! 🔥",2019-03-26 13:00:02
10162115813210455,Revealing the limited-edition Nike Football celebration shirt that features a “mashup” of nine memorable City kits from our six-year partnership with Nike.,2019-03-25 10:00:00
10162108227695455,Booking our semi-final place in style! ⚽️,2019-03-23 23:00:29
10162107725040455,A hat-trick for Yaya on this day in 2014...,2019-03-22 15:02:01
10162107139605455,Delighted to announce that Georgia Stanway has signed a three-year extension at the Club! ⚽️,2019-03-22 11:00:01
10162103104160455,"HAPPY HOLI!! 😆
We’d like to wish everyone celebrating a very colourful Holi! 💙💚💛💜❤",2019-03-21 10:00:06
10162100227570455,"We Won It Together 🏆
We Celebrate Together 🏆",2019-03-20 16:04:12
10162099684365455,"Your design could be our next big crowd surfer flag! 😍
CITYZENS.MANCITY.COM
cityzens.mancity.com",2019-03-20 15:00:01
10162089113825455,"FULL TIME | YESSS! We book our place in the FA Cup Semi-Final after a fantastic performance!
💙3-0🔴",2019-03-17 16:57:51
1124812917705704,"The Men's team have progressed to the Semi Final, now the Women are looking to go further in the Women's FA Cup. Liverpool are the opposition, watch the full game here.
#mancity",2019-03-17 14:44:10
10162085659785455,"FULL-TIME | WE'VE DONE IT! WE ARE THROUGH TO THE SEMI-FINALS!
What. A. Comeback.
⚪ 2-3 🔵",2019-03-16 20:19:29
10162080848640455,"UP FOR THE CUP! 🙌
Swansea v City
FA Cup quarter-final
Liberty Stadium
17:20 UK",2019-03-16 10:00:00
10162081103980455,SWANSEA READY! 💪,2019-03-15 19:00:02
10162076067195455,"🙌 3 points
⚽ 4 goals
🔥 A hat-trick for Nikita Parris
An eventful night at Adams Park!",2019-03-14 15:00:00
10162071033600455,"Your City line-up for tonight! 😍
XI | Ederson, Walker, Danilo, Laporte, Zinchenko, Gundogan, Silva (C), Sterling, Sane, Bernardo, Aguero
Subs | Muric, Stones, Delph, Mahrez, Jesus, Foden, Humphreys",2019-03-12 19:45:10
10162062333700455,Three of the best for Raheem Sterling 🔥,2019-03-10 16:00:01
10162059742290455,"FULL-TIME | A Sterling show!
🔵 3-1 🐝",2019-03-09 20:21:31
10162058104855455,We flew into 2018 with a fine win against the Hornets the last time Watford visited the Etihad...,2019-03-09 15:00:00
10162058091560455,READY TO GO! 💪,2019-03-09 10:00:01
10162056260885455,"Hoy, 8 de marzo, Día Internacional de la Mujer, nos sentamos con Silvia Tremoleda, nutricionista del primer equipo, una de las muchas mujeres detrás de los éxitos del Manchester City.",2019-03-08 23:00:01
10162050424585455,"🏅 Sergio Aguero set to smash another Premier League record?
🗞 Plus, more UEFA Champions League chat and transfer gossip...
MANCITY.COM
Media Watch | City to battle United for Chiesa?",2019-03-07 09:24:53
10162042909625455,What a huge three points! 🙌,2019-03-05 13:05:07
10162031249595455,ROLLING ON!,2019-03-02 17:56:20
10162030628740455,Making our entrance! 🙌,2019-03-02 14:45:49
10162029745380455,🔵 MATCHDAY! 🔵,2019-03-02 08:45:46
10162027425950455,"Come at us, weekend! 😆",2019-03-01 21:00:34
337328296889320,"LIVE | Join us as we follow the conclusion of the Man City ePremier League Playoffs! Who will be City's representatives at the Grand Final later this month?!
#mancity",2019-03-01 19:45:32
10162026908110455,"Hey boss, how long until Aymeric Laporte and Fernandinho are back in action? 🙏",2019-03-01 16:00:02
10162021251695455,"FULL-TIME | We edge past the Hammers thanks to Sergio Aguero's second half penalty! 👏
🔵 1-0 ⚒",2019-02-27 22:51:20
10162019467155455,"Is it your dream to visit the Etihad?
Win a trip to Manchester to watch us take on Spurs in the Premier League!
You can enter for free with Cityzens! 👇
CITYZENS.MANCITY.COM
cityzens.mancity.com",2019-02-27 17:00:02
10162019239855455,It's hammer time! 😏,2019-02-27 10:24:34
10162017153640455,Would you stand in the wall for a Leroy Sané freekick?! 😱,2019-02-26 20:06:49
799564513755091,The 2019 Carabao Cup winners are celebrating with fans and guests inside Wembley.,2019-02-24 21:56:54
10162009907925455,🏆 CHAMPIONS 🏆,2019-02-24 20:46:38
10162009241885455,"KICK-OFF | We are under way at Wembley! ⚽
COME ON, CITY!!! 💙",2019-02-24 17:30:18
10162009046865455,"Your City starting line-up... 🗒
XI | Ederson, Zinchenko, Laporte, Otamendi, Walker, Fernandinho, Silva (C), De Bruyne, Bernardo, Sterling, Aguero.
SUBS | Muric, Danilo, Kompany, Gundogan, Sane, Mahrez, Foden.",2019-02-24 16:30:57
10162009014040455,"Hello, Wembley! 👋",2019-02-24 16:22:24
10162004525530455,"HALF-TIME | It's goalless as we head into the break here at Bramall Lane...
BIG second half coming up!
🔴 0-0 💙",2019-02-23 14:08:26
10161994943040455,David Silva weaving some Wembley magic!,2019-02-23 11:00:00
10162001694660455,Next stop... Sheffield! 👀,2019-02-22 23:00:01
10162000341875455,Yaya got the job done! ⚽️,2019-02-22 13:00:03
10161990802150455,⚽️ UCL MATCHDAY! ⚽️,2019-02-20 10:30:01
10161984242305455,Hitting the ground running ahead of a big week! ⚽️,2019-02-18 19:00:02
10161983163800455,"Download the all-new updated Man City app! 📱
ANDROID ▶️ manc.it/1g6zIWV
iOS ▶️ manc.it/2tqkuab",2019-02-18 11:53:39
10161976427560455,"FULL-TIME | Job done!
Goals from Leroy Sané, Phil Foden (2) and Riyad Mahrez secure progression to the FA Cup quarter-finals! 🙌",2019-02-16 20:28:14
10161967225980455,Here comes the sun! ☀️,2019-02-14 21:00:01
10161965974620455,"City linked with Palace and Foxes stars in today's media gossip - plus Uwe's delight at Chelsea thrashing...
MANCITY.COM
Media Watch: Blues keeping tabs on Premier League left-backs?",2019-02-14 09:22:32
10161961957570455,Our jaw-dropping win over Chelsea gets the City Beats treatment! 💫,2019-02-13 19:00:03
10161961948945455,"What goes on our banner at Wembley? YOU DECIDE! 🔵
CITYZENS.MANCITY.COM
cityzens.mancity.com",2019-02-13 15:00:02
10161961876450455,Raz loves a goal against Bournemouth! ⚽️,2019-02-13 10:48:29
10161957656285455,"Chelsea star's painful admission plus opinion on Raheem Sterling and Sergio Aguero...
MANCITY.COM
Media Watch | Kante admits City thrashing was hard to to take",2019-02-12 09:43:45
10161954524080455,Get ready for the return of the UCL with FIFA 19,2019-02-11 19:00:01
10161953962250455,"💙 📰 ⚽ The pundits and press are queuing up to praise City this morning!...
MANCITY.COM
Media Watch | Neville - 'City now title favourites'",2019-02-11 09:23:52
10161951540195455,Mike Dean bringing the LOLs! 😂,2019-02-10 19:20:27
10161950084545455,"🗒 This afternoon's City line-up to face Chelsea Football Club Women...
XI | Bardsley, Stokes, Beattie, Houghton (c), Bonner, Walsh, Scott, Weir, Wullaert, Stanway, Parris.
SUBS | Roebuck, Morgan, Campbell, Emslie, Hemp, Bremer, Beckie.",2019-02-10 13:00:19
10161949731305455,💙 DOUBLE MATCHDAY 💙,2019-02-10 09:31:15
10161943294430455,"Creamos un movimiento para que las chicas marquen goles.
Comparte tu video marcando un gol utilizando #SameGoals y te mandaremos un balón gratis.
➡️ bit.ly/2HRPha0",2019-02-09 16:01:00
10161937375790455,The perfect finish from Craig Bellamy! ⚽️,2019-02-07 11:00:00
10161936081600455,"Applying the pressure! 🌡
HIGHLIGHTS: https://manc.it/2UKghtS",2019-02-07 01:05:00
10161935709760455,That one meant a lot! 👏,2019-02-06 22:50:08
10161935692715455,"FULL-TIME | Two wins, two goals each, two clean sheets!
Same City Same Passion 💙",2019-02-06 22:45:44
10161934793195455,😍 Kevin De Bruyne on the new FIFA 19 UCL cover,2019-02-06 19:02:00
10161934778795455,"1️⃣ beautiful win
1️⃣ beautiful Sergio Aguero hat-trick
1️⃣ beautiful slo-mo video
😍",2019-02-06 18:12:31
10161934147725455,Midweek on Merseyside! ⚽️,2019-02-06 01:00:00
10161929767985455,A Gabriel Jesus double downed the Swans two years ago!,2019-02-05 10:56:31
10161923195820455,FULL-TIME | Back to winning ways!,2019-02-03 19:22:00
10161922559715455,"Your City line-up today! 💙
CITY XI | Ederson, Walker, Laporte, Otamendi, Fernandinho, Gundogan, Silva (C), De Bruyne, Bernardo, Sterling, Aguero
SUBS | Muric, Danilo, Stones, Delph, Sané, Mahrez, Jesus",2019-02-03 16:30:08
10161913220145455,The latest on Benjamin Mendy's return to action from the boss 💬,2019-02-01 17:00:04
10161913121015455,Mario ➡️ Sergio ➡️ El Mago ⚽️,2019-02-01 15:00:41
10161901600225455,City in the area! 🙌,2019-01-29 19:47:22
10161896751900455,The longest undefeated streak in the top flight! 🔥,2019-01-28 21:00:00
10161892885895455,"What happened when a very special Cityzen Olivia and her Dad met our first team squad to present them with new NEXEN TIRE GLOBAL headphones 🎧
Great job, Olivia! 🙌",2019-01-27 12:00:01
10161884682050455,How would you feel making your City debut? 😍,2019-01-25 11:45:13
10161881184950455,"Win a trip to Wembley for the Carabao Cup Final! 🏆
ENTER ▶️ https://manc.it/2MxCxnW",2019-01-24 16:00:01
10161879868325455,Tonight's Carabao Cup action! ⚽️,2019-01-24 01:00:01
10161873701405455,A solid win! Which moment pleased you the most?,2019-01-22 13:00:02
10161873641430455,"Teenage star linked plus Bernardo wants to win 'everything' with City...
MANCITY.COM
Media Watch: Croatian teen ticks boxes?",2019-01-22 10:04:54
10161869916735455,What drives Kevin De Bruyne to succeed? 💪,2019-01-21 11:00:01
10161867563495455,"Our Sunday best 🔥
HIGHLIGHTS ▶️ https://manc.it/2RSZpTV",2019-01-21 01:02:00
10161857780265455,Four goals from four scorers!,2019-01-18 10:53:37
10161853912260455,RAZ TO THE RESCUE! ⚽️,2019-01-17 13:00:01
10161850224780455,"So Bernardo Silva, any tips for running 13.7km in a game? 💬",2019-01-16 11:00:01
10161844348315455,David Silva becomes our record Premier League appearance maker tonight! 🙌,2019-01-14 21:00:00
10161839848950455,"HALF TIME | We lead heading into the break thanks to fantastic strikes from Caroline Weir and Lauren Hemp.
Looking good so far, Blues!
⚒ 0-2 💙",2019-01-13 16:54:01
10161828119620455,A foggy one out there today! 🌫,2019-01-10 18:00:01
10161828037305455,"🔵 Goals against Bournemouth and Leicester
🔵 Three assists
🔵 Broke his own Premier League record for distance covered (13.7km v Liverpool)
Bernardo Silva 🔥 Midfield Engine",2019-01-10 16:00:05
10161825646300455,"Good job, fellas! 👏",2019-01-09 22:44:20
10161815858220455,The Freestyle World Tour with Etihad Airways. Round 3 - Bangkok. Andrew Henderson faces a new contender in a-MAZE-ing Thai challenge designed by Bernardo Silva! ✈🇹🇭⚽,2019-01-07 14:00:00
10161813052105455,"Throwing back to Thursday's epic encounter with some exclusive behind the scenes access 👀
",2019-01-06 21:00:00
10161812635280455,HALF-TIME | We're in total control of this cup tie 🙌,2019-01-06 15:50:09
10161797152440455,Let's start 2019 with some fireworks tomorrow night! 💥,2019-01-02 22:00:01
10161796058335455,All those January 2nd goals! ⚽️,2019-01-02 12:00:01
359700777949122,"Sunday The FA Women's Super League action! Come on, City! ⚽️",2018-11-25 09:58:33
744302705916713,The Challenge: 3000 miles in 12 days. Cycling across 3 timezones. 20 hours a day in the saddle. It's the World's Toughest Bike Race.,2018-11-19 13:45:05
260452328000081,Six and the City! 🔵,2018-11-04 17:56:48
251250912235726,CITY!! 🙌,2018-11-04 15:13:24
1845982185519797,It's Manchester Derby month... wonder what your Manchester City perfect match would be? 👀,2018-11-03 20:02:02
266034667588044,Raheem Sterling loves scoring a goal in Seville! ✨,2018-11-03 12:02:00
1018477265003272,A very special goal for Riyad Mahrez against Spurs!,2018-11-02 20:02:00
317755569022604,Nobody has power in their left foot like Kolarov!,2018-11-02 14:02:00
278302119482145,The night Sergio Aguero made history!,2018-11-01 10:51:56
2299017630172784,"🔵 CUP NIGHT 🔵
Man City v Fulham (Carabao Cup)",2018-11-01 10:00:00
2798552727037348,"The best teams, the best players. Don't miss out!
City v Shakhtar tickets available now here: https://manc.it/2Odqifm",2018-10-31 14:15:22
436176763579700,"THRILLER! 🕺
Happy Halloween ▶ https://manc.it/2AAESK7 😈",2018-10-31 09:10:00
365186247357301,Edin Dzeko and Alvaro Negredo on target at St. James' Park ⚽️,2018-10-30 11:12:31
246214412724522,Double delight for Sergio Aguero! ⚽️⚽️,2018-10-30 11:00:01
342116153260247,How many Premier League assists has Benjamin Mendy already got this season? 🤔,2018-10-29 15:00:01
475098479675860,Edin Džeko in the right place at the right time! ⚽️,2018-10-28 14:00:02
510745329335026,"Carlos Tevez smashes it home, winning us the match! 🚀💥",2018-10-27 12:02:00
486755285154779,A FIVE star performance against Burnley!,2018-10-26 11:47:06
265078464147693,"You asked, he answered!",2018-10-24 12:38:54
258723991454797,He's baaaaaaaaaack!,2018-10-23 16:00:00
2185483225052615,"If yesterday wasn't enough, we've got another Burnley win from on this day last year!",2018-10-21 12:02:00
1886895714952120,Join the ultimate fan experience!,2018-10-18 12:00:01
2150216018550518,Dedication in training leads to quality on matchday for Aymeric Laporte ⚽️,2018-10-17 16:00:01
1986909121389942,"All seven of our ⚽️s from Sunday, including a couple of Goal of the Month contenders! 🔥",2018-10-16 12:24:21
