post_id,text,time,shared_text,likes,comments,shares,post_url,link,like,love,wow,haha,sorry,anger,w3_fb_url
10163569941910455,"The latest transfer gossip and focus on Tottenham Hotspur ...
It's Media Watch time! 👀🗞
MANCITY.COM
Media: City to pip Barca for Brazil teen defender?",2020-01-31 09:04:52,"MANCITY.COM
Media: City to pip Barca for Brazil teen defender?",3797,58,16,https://m.facebook.com/story.php?story_fbid=10163569941910455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2020/january/man-city-transfer-news-gossip-yan-couto-pep-guardiola-nick-cushing-31-jan,3797,122,8,13,2,32,nan
10163565439790455,Conti Cup heartbreak...,2020-01-30 20:00:00,,15349,123,0,https://m.facebook.com/story.php?story_fbid=10163565439790455&id=208411345454,,15349,489,23,146,63,22,nan
10163565340490455,Working our way through January. One training session at a time 📆,2020-01-30 19:00:00,,6074,180,0,https://m.facebook.com/story.php?story_fbid=10163565340490455&id=208411345454,,6074,413,11,25,5,427,nan
10163565992960455,"It's time to choose your Etihad Airways Player Of The Month for January!
VOTE NOW!
CITYZENS.MANCITY.COM
cityzens.mancity.com",2020-01-30 18:30:00,"CITYZENS.MANCITY.COM
cityzens.mancity.com",6023,1482,31,,https://cityzens.mancity.com/widgets/preview/simple-poll/6bed04d096024dcdbc79f31f0d8b9585?utm_medium=social&utm_source=facebook&utm_campaign=etihad_potm_poll_january_20&utm_content=organic_image_all,6023,317,14,148,9,1516,nan
10163565265935455,Woolly hats for the foreseeable future 😊,2020-01-30 17:00:01,,34821,484,0,https://m.facebook.com/story.php?story_fbid=10163565265935455&id=208411345454,,34821,2655,68,74,8,252,nan
10163564956120455,No luck involved when it comes to Sergio Aguero 🔥 Train hard. Play hard 💥,2020-01-30 15:00:00,,9938,367,0,,,9938,1079,39,36,8,579,nan
10163563952510455,Kompany coming through with the assist for Jesus!,2020-01-30 13:00:00,,13192,114,0,,,13192,839,30,21,2,74,nan
10163563728920455,Did someone say iheanacho hatty? Run the music! 🎶,2020-01-30 11:00:00,,6737,93,0,https://m.facebook.com/story.php?story_fbid=10163563728920455&id=208411345454,,6737,320,12,9,0,38,nan
10163561226405455,Booking our spot in the final! 🙌,2020-01-30 02:00:00,,32301,600,0,https://m.facebook.com/story.php?story_fbid=10163561226405455&id=208411345454,,32301,1355,99,270,126,199,nan
10163560830630455,Wembley-bound again! 🙌,2020-01-29 23:34:48,,30168,736,0,https://m.facebook.com/story.php?story_fbid=10163560830630455&id=208411345454,,30168,1165,55,276,142,1718,nan
10163560599820455,FULL-TIME | A disappointing end to our Continental Cup defence as we bow out to Arsenal.,2020-01-29 22:47:37,,9062,311,0,https://m.facebook.com/story.php?story_fbid=10163560599820455&id=208411345454,,9062,147,40,841,313,128,nan
10163560560415455,"FULL-TIME | WEM-BER-LY!!! An aggregate win sees us through to the
Carabao Cup Final where we'll face Aston Villa for the trophy! 🏆",2020-01-29 22:41:43,,35132,2418,0,https://m.facebook.com/story.php?story_fbid=10163560560415455&id=208411345454,,35132,1146,235,3126,686,3030,nan
10163558820200455,"Your City line-up for tonight!
XI | Bravo, Walker, Rodrigo, Otamendi, Cancelo, Gundogan, Mahrez, De Bruyne (C), Bernardo, Sterling, Aguero.
SUBS | Ederson, Stones, G Jesus, Zinchenko, D Silva, Foden, Garcia.",2020-01-29 19:45:47,,47932,3131,0,,,47932,12009,442,269,39,143,nan
10163555004470455,"The advantage is ours, but the job isn't finished yet...",2020-01-29 13:00:17,,36110,593,0,https://m.facebook.com/story.php?story_fbid=10163555004470455&id=208411345454,,36110,3141,93,107,16,34,nan
10163554987795455,A five-star show at White hart Lane!,2020-01-29 11:00:00,,10505,75,0,https://m.facebook.com/story.php?story_fbid=10163554987795455&id=208411345454,,10505,694,35,18,3,11,nan
10163555028870455,"One step from Wembley 🏆
All the latest headlines ahead of the big Manchester Derby!
MANCITY.COM
Media Watch: Semi-final focus!",2020-01-29 09:38:14,"MANCITY.COM
Media Watch: Semi-final focus!",6634,186,47,https://m.facebook.com/story.php?story_fbid=10163555028870455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2020/january/manchester-city-transfer-news-rumours-man-united-team-news,6634,675,25,4,1,10,nan
10163554971655455,Let's finish this 💪,2020-01-29 09:13:36,,52128,1970,0,https://m.facebook.com/story.php?story_fbid=10163554971655455&id=208411345454,,52128,5398,218,411,19,44,nan
10163549202215455,"What do you reckon the score will be?
CITYZENS.MANCITY.COM
cityzens.mancity.com",2020-01-28 23:00:01,"CITYZENS.MANCITY.COM
cityzens.mancity.com",3738,173,11,https://m.facebook.com/story.php?story_fbid=10163549202215455&id=208411345454,https://cityzens.mancity.com/widgets/preview/score-predictor/df96f8b14eb84b8dbc845a451f60c086?utm_medium=social&utm_source=facebook&utm_campaign=score_predictor_city_manchester_united_home_cc_1920_marathon_bet_challenge&utm_content=organic_image_all,3738,186,5,17,0,7,nan
10163550471700455,"It's on! Jill Scott, Ellen White and Georgia Stanway to try and beat their own stats. First up, let’s see who became the SAP passing champion. 🏆",2020-01-28 20:00:09,,54716,312,0,,,54716,4786,340,523,6,20,nan
10163550238610455,Fantastic Ferna memories! 😍,2020-01-28 17:00:01,,18247,152,0,https://m.facebook.com/story.php?story_fbid=10163550238610455&id=208411345454,,18247,1755,45,36,6,223,nan
10163550233485455,"""It's a big pleasure for me..."" 💙
Fernandinho signs-on until 2021!",2020-01-28 16:30:00,,9396,196,0,https://m.facebook.com/story.php?story_fbid=10163550233485455&id=208411345454,,9396,1077,41,26,2,94,nan
10163549126355455,It's time for some tricks and flicks! 🔥,2020-01-28 12:00:01,,1655,43,0,,,1655,187,6,17,0,4,nan
10163549063895455,A Manchester Derby that had everything!,2020-01-28 10:23:12,,27231,205,0,https://m.facebook.com/story.php?story_fbid=10163549063895455&id=208411345454,,27231,1280,71,130,9,19,nan
10163548948525455,"Transfer gossip, in-depth analysis and United focus...
It's all in today's Media Watch!
MANCITY.COM
Media Watch: City battle Real Madrid for defender?",2020-01-28 09:30:30,"MANCITY.COM
Media Watch: City battle Real Madrid for defender?",3886,54,21,https://m.facebook.com/story.php?story_fbid=10163548948525455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2020/january/man-city-transfer-news-rumours-milan-skriniar-manchester-united,3886,149,8,17,1,5,nan
10163545587290455,"A little something to get you in the mood for the Derby courtesy of David Silva excellence 💥
Watch now on CITY+ 💻📺📱
SUBSCRIBE ➡ http://mancity.com/city-plus/",2020-01-27 19:00:00,,7488,127,0,https://m.facebook.com/story.php?story_fbid=10163545587290455&id=208411345454,http://mancity.com/city-plus/,7488,793,34,14,1,7,nan
10163545126580455,Let the Derby prep commence!,2020-01-27 17:00:00,,32663,527,0,https://m.facebook.com/story.php?story_fbid=10163545126580455&id=208411345454,,32663,2290,66,50,11,477,nan
10163544520430455,"Gundogan 8' (pen)
Bernardo 19'
Gabriel Jesus 72'
Gabriel Jesus 75'",2020-01-27 13:00:01,,31922,259,0,https://m.facebook.com/story.php?story_fbid=10163544520430455&id=208411345454,,31922,2365,112,54,9,40,nan
10163544337410455,"We’re creating a movement, getting girls scoring goals.
Share your goal using #SameGoals on Twitter, Instagram or TikTok and we’ll send you a limited edition PUMA football!",2020-01-27 11:13:14,,3285,47,0,,,3285,236,14,8,1,4,nan
10163539966495455,Our pick of the week! 👀,2020-01-26 19:00:17,,4643,58,0,,,4643,388,15,7,1,3,nan
10163539763540455,Sunday funday! ✅,2020-01-26 16:21:08,,35001,321,0,https://m.facebook.com/story.php?story_fbid=10163539763540455&id=208411345454,,35001,2847,67,45,3,105,nan
10163539659960455,FULL TIME | A routine victory in truth as we score two either side of the break. And just like that we are back in the hat! 🎩,2020-01-26 15:57:30,,34331,665,0,https://m.facebook.com/story.php?story_fbid=10163539659960455&id=208411345454,,34331,3617,149,121,9,119,nan
10163539013555455,"Introducing today's line up! 🥁
XI | Bravo, Cancelo, Garcia, Otamendi, Angelino, Gundogan, Silva (C), Foden, Bernardo, Mahrez, Jesus
SUBS | Ederson, Stones, Sterling, Aguero, Zinchenko, Rodrigo, De Bruyne.",2020-01-26 13:00:00,,33645,1465,0,,,33645,6532,272,158,9,94,nan
10163536586795455,A recap of the last time we were in FA Cup action ⚽️,2020-01-26 12:00:53,,18811,101,0,https://m.facebook.com/story.php?story_fbid=10163536586795455&id=208411345454,,18811,1015,52,19,3,12,nan
10163538663915455,"⚽️ City v Fulham predictions
🔄 Pep set to ring the changes?
📰 City keen on young French star?...
MANCITY.COM
Media Watch: FA Cup focus and predictions",2020-01-26 10:57:54,"MANCITY.COM
Media Watch: FA Cup focus and predictions",4136,113,24,https://m.facebook.com/story.php?story_fbid=10163538663915455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2020/january/man-city-transfer-news-gossip-fulham-eduardo-camavinga,4136,244,12,2,0,6,nan
10163536729685455,Strap yourselves in... IT'S MATCHDAY!!! ⚽️,2020-01-26 10:00:00,,19845,537,0,https://m.facebook.com/story.php?story_fbid=10163536729685455&id=208411345454,,19845,1342,37,68,4,26,nan
10163535306580455,"Aren't Grandmas the best? 💙
🇪🇸 Made in Gran Canaria 🇪🇸
Watch now on CITY+ 💻📺📱
SUBSCRIBE ➡ http://mancity.com/city-plus/",2020-01-25 19:46:13,,5175,77,0,,http://mancity.com/city-plus/,5175,667,22,4,2,9,nan
10163534282295455,FULL-TIME | We fought hard and held on! A cup tie and Manchester Derby that had absolutely everything!,2020-01-25 15:50:43,,31115,479,0,https://m.facebook.com/story.php?story_fbid=10163534282295455&id=208411345454,,31115,2624,104,228,12,51,nan
10163533551450455,"FA Women's Cup Derby Day!
Roebuck, Stokes, Bonner, Houghton (C), Stanway, Weir, Walsh, Hemp, Scott, Wullaert, White
Subs | Benameur, Coombs, Bremer, Toland, Park, Bissell, Fidalgo",2020-01-25 12:45:00,,10059,1047,0,,,10059,442,33,1130,5,999,nan
10163533260830455,恭贺新禧！,2020-01-25 10:57:47,,18459,372,0,https://m.facebook.com/story.php?story_fbid=10163533260830455&id=208411345454,,18459,1739,36,269,10,117,nan
10163528345400455,We had a downpour of goals in December! ☔⚽,2020-01-25 06:00:00,,10363,112,0,,,10363,925,56,15,0,8,nan
10163528750750455,Happy Lunar New Year to everybody celebrating! 💙,2020-01-25 01:00:00,,30419,423,0,https://m.facebook.com/story.php?story_fbid=10163528750750455&id=208411345454,,30419,2690,83,107,10,482,nan
10163529640360455,We are delighted to announce club captain Steph Houghton has penned a new deal until the 2021/22 season!,2020-01-24 19:00:01,,4001,68,0,https://m.facebook.com/story.php?story_fbid=10163529640360455&id=208411345454,,4001,419,11,5,0,20,nan
10163529231365455,10 points to whoever can explain what is going on? 🙃,2020-01-24 17:01:20,,12161,172,0,https://m.facebook.com/story.php?story_fbid=10163529231365455&id=208411345454,,12161,766,17,71,2,11,nan
10163529079745455,The Friday Club ⚽️,2020-01-24 16:23:13,,23673,270,0,https://m.facebook.com/story.php?story_fbid=10163529079745455&id=208411345454,,23673,1939,44,34,5,65,nan
10163528616170455,Get you a striker who can do it all ⚽️,2020-01-24 14:20:42,,59275,750,0,https://m.facebook.com/story.php?story_fbid=10163528616170455&id=208411345454,,59275,4973,107,7806,10,42,nan
10163527959510455,"""David Silva is one of the most talented footballers Spain has produced without a shadow of a doubt!"" 🗣
Some of Spain’s greatest players were queuing up to lavish praise on Silva in our new CityTV documentary, Made in Gran Canaria
Watch now on CITY+ 💻📺📱
SUBSCRIBE ➡ mancity.com/city-plus/",2020-01-24 11:13:58,,4702,99,0,,http://mancity.com/city-plus/,4702,604,24,6,1,13,nan
10163523165770455,On this day last year Sergio added the finishing touch as we sealed our place in the Carabao Cup Final! ⚽️🏆,2020-01-23 13:00:00,,6100,157,0,https://m.facebook.com/story.php?story_fbid=10163523165770455&id=208411345454,,6100,739,23,3,0,11,nan
10163523050390455,"MADE IN GRAN CANARIA
Our David Silva documentary celebrates his career and features interviews, unseen footage and a rare insight into one of our greatest players.
Watch now on CITY+ 💻📺📱
SUBSCRIBE ➡ www.mancity.com/city-plus/",2020-01-23 11:01:18,,25570,451,0,,http://www.mancity.com/city-plus/,25570,3995,151,39,35,25,nan
10163522904815455,"Transfer gossip and was Sergio's injury time goal the greatest last-gasp striker ever?
MANCITY.COM
Gossip: City eye Benfica's Florentino?",2020-01-23 09:59:04,"MANCITY.COM
Gossip: City eye Benfica's Florentino?",3306,31,20,https://m.facebook.com/story.php?story_fbid=10163522904815455&id=208411345454,https://manc.it/2NPVdRm,3306,128,8,5,1,12,nan
10163517855065455,A steely performance in Sheffield!,2020-01-23 01:00:00,,25628,246,0,https://m.facebook.com/story.php?story_fbid=10163517855065455&id=208411345454,,25628,1579,67,37,9,20,nan
10163517984355455,"Who wouldn't want him in their FUT?! 🔥
CITYZENS.MANCITY.COM
cityzens.mancity.com",2020-01-22 21:00:00,"CITYZENS.MANCITY.COM
cityzens.mancity.com",8175,152,70,https://m.facebook.com/story.php?story_fbid=10163517984355455&id=208411345454,https://manc.it/3aA5on6,8175,1010,62,31,3,47,nan
10163518898220455,Wednesday's training gang ⚽️,2020-01-22 19:00:00,,47942,562,0,https://m.facebook.com/story.php?story_fbid=10163518898220455&id=208411345454,,47942,5517,92,140,8,20,nan
10163519319455455,*Misty filter applied*,2020-01-22 18:09:01,,52244,587,0,https://m.facebook.com/story.php?story_fbid=10163519319455455&id=208411345454,,52244,6263,453,261,8,19,nan
10163517752605455,"Best in car DJ? 🎵
Most likely to fall asleep on the coach? 😴
Get to know the team with Steph, Janine and Pauline…",2020-01-22 17:00:00,,3254,54,0,,,3254,263,6,14,0,8,nan
10163518591345455,"Head over heels for you, Nico 💙",2020-01-22 15:08:33,,11538,174,0,,,11538,864,47,81,1,21,nan
10163517720915455,Imagine the party if that goes in?!,2020-01-22 13:00:00,,8500,117,0,,,8500,670,45,25,3,7,nan
10163517660535455,"💙 There's a LOT of love out there for
Aymeric Laporte in Wednesday's media round-up!
MANCITY.COM
Media Watch: Press purr over return of Laporte",2020-01-22 10:07:21,"MANCITY.COM
Media Watch: Press purr over return of Laporte",5273,90,40,https://m.facebook.com/story.php?story_fbid=10163517660535455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2020/january/man-city-transfer-news-rumours-aymeric-laporte-kevin-de-bruyne-22-jan,5273,441,8,14,1,9,nan
10163515903510455,"A clean sheet, three points and Laporte's return!",2020-01-22 01:00:00,,49635,709,0,https://m.facebook.com/story.php?story_fbid=10163515903510455&id=208411345454,,49635,3932,241,109,15,38,nan
10163515776015455,A hard fought win...,2020-01-21 23:27:16,,49568,710,0,https://m.facebook.com/story.php?story_fbid=10163515776015455&id=208411345454,,49568,4163,128,81,9,46,nan
10163515569765455,We clinch the win at Bramall Lane thanks to a bit of Sergio Aguero magic!,2020-01-21 22:39:13,,34530,1305,0,https://m.facebook.com/story.php?story_fbid=10163515569765455&id=208411345454,,34530,3335,112,202,14,83,nan
10163514704675455,"Tonight's trip to Bramall Lane sees the return of Aymeric Laporte!
XI | Ederson, Walker, Otamendi, Fernandinho (C), Laporte, Rodrigo, Zinchenko, De Bruyne, Mahrez, Sterling, G Jesus.
SUBS | Bravo, Gundogan, Aguero, Bernardo, Cancelo, Foden, Garcia.",2020-01-21 19:30:13,,40873,2844,0,,,40873,10615,497,272,31,181,nan
10163513251955455,Sergio's latest hits True View style! 👀,2020-01-21 12:44:58,,8190,207,0,https://m.facebook.com/story.php?story_fbid=10163513251955455&id=208411345454,,8190,1047,72,23,5,30,nan
10163512977800455,A League Cup Semi Final goal-fest!,2020-01-21 12:00:00,,6497,54,0,https://m.facebook.com/story.php?story_fbid=10163512977800455&id=208411345454,,6497,392,13,12,1,15,nan
10163512916535455,TUESDAY'S MISSION 💪,2020-01-21 10:15:26,,28505,1117,0,https://m.facebook.com/story.php?story_fbid=10163512916535455&id=208411345454,,28505,2126,65,145,10,174,nan
10163512824365455,"All the latest ahead of tonight's big game...
And there's more transfer gossip this morning, too, as we are linked with a new star of Italian football.
MANCITY.COM
Media: City enter race for ‘new Pirlo’?",2020-01-21 09:25:47,"MANCITY.COM
Media: City enter race for ‘new Pirlo’?",3619,65,23,https://m.facebook.com/story.php?story_fbid=10163512824365455&id=208411345454,https://www.mancity.com/news/first-team/media-watch/2020/january/man-city-transfer-news-rumours-latest-sandro-tonali,3619,140,12,7,0,22,nan
10163508721520455,"Just a goal difference in todays Legend vs Fan! 🚨
Whatre you thinking? ➡️ https://bit.ly/36eXY53",2020-01-20 23:00:00,,4559,165,0,https://m.facebook.com/story.php?story_fbid=10163508721520455&id=208411345454,https://bit.ly/36eXY53,4559,289,16,22,1,20,nan
10163508869330455,Goal number 250! 🤯,2020-01-20 19:00:00,,7557,84,0,,,7557,662,20,33,2,20,nan
